date,(1) always short VIXY,(2) calm-gated short,(3) calm-gated + VIX<30 brk,"(4) vol-target 15%, no gate",(5a) vol-target + calm tilt only,(5b) vol-target + tilt + VIX brk
2011-03-23,0.03374824255761355,0.0,0.0,0.006119855959923895,0.0030599279799619476,0.0030599279799619476
2011-03-24,0.026377698330673383,0.0,0.0,0.005511421009590946,0.002755710504795473,0.002755710504795473
2011-03-25,0.0007116434217147021,0.0,0.0,0.0001499984008522058,7.49992004261029e-05,7.49992004261029e-05
2011-03-28,-0.012950803771738961,-0.0,-0.0,-0.0027721720035590288,-0.0013860860017795144,-0.0013860860017795144
2011-03-29,0.02378599743500054,0.0,0.0,0.005313432696022598,0.002656716348011299,0.002656716348011299
2011-03-30,0.018692694658368092,0.0,0.0,0.0042544108345896215,0.0021272054172948108,0.0021272054172948108
2011-03-31,0.0018366530498653548,0.0,0.0,0.00044471865405388834,0.00022235932702694417,0.00022235932702694417
2011-04-01,0.00905648926237157,0.0,0.0,0.0022438777029237795,0.0011219388514618898,0.0011219388514618898
2011-04-04,0.00866795842254997,0.0,0.0,0.002233613135958385,0.0011168065679791925,0.0011168065679791925
2011-04-05,0.018491683148232685,0.0,0.0,0.004862082292562413,0.0024310411462812064,0.0024310411462812064
2011-04-06,0.004196833923758913,0.0,0.0,0.0011181806214293258,0.0005590903107146629,0.0005590903107146629
2011-04-07,-0.008864207335430363,-0.0,-0.0,-0.002378890642515477,-0.0011894453212577384,-0.0011894453212577384
2011-04-08,-0.018677906943833422,-0.0,-0.0,-0.0050269211336959885,-0.0025134605668479942,-0.0025134605668479942
2011-04-11,0.009987804077013052,0.0,0.0,0.0028359863583627552,0.0014179931791813776,0.0014179931791813776
2011-04-12,-0.009685468495164606,-0.0,-0.0,-0.0027860865911980086,-0.0013930432955990043,-0.0013930432955990043
2011-04-13,0.017163804568232743,0.0,0.0,0.004949084290691032,0.002474542145345516,0.002474542145345516
2011-04-14,0.009041334424297665,0.0,0.0,0.0027444985405272798,0.0013722492702636399,0.0013722492702636399
2011-04-15,0.022052896202110817,0.0,0.0,0.009752774496665007,0.004876387248332503,0.004876387248332503
2011-04-18,-0.023458118187033916,-0.0,-0.0,-0.010755914931524816,-0.005377957465762408,-0.005377957465762408
2011-04-19,0.050169534971252094,0.0,0.0,0.021860032735215595,0.010930016367607797,0.010930016367607797
2011-04-20,0.041131017299865236,0.0,0.0,0.020533481384031497,0.010266740692015748,0.010266740692015748
2011-04-21,0.028901641190576033,0.0,0.0,0.014246975311339264,0.007123487655669632,0.007123487655669632
2011-04-25,0.022558294054593753,0.022058294054593752,0.022058294054593752,0.01127568046428042,0.011152413745788648,0.011152413745788648
2011-04-26,0.021762965567395653,0.021762965567395653,0.021762965567395653,0.010881482783697827,0.010881482783697827,0.010881482783697827
2011-04-27,0.013158149438637246,0.013158149438637246,0.013158149438637246,0.006579074719318623,0.006579074719318623,0.006579074719318623
2011-04-28,0.013927543746554916,0.013927543746554916,0.013927543746554916,0.006963771873277458,0.006963771873277458,0.006963771873277458
2011-04-29,-0.0029844823501539173,-0.0029844823501539173,-0.0029844823501539173,-0.0014922411750769586,-0.0014922411750769586,-0.0014922411750769586
2011-05-02,-0.0275847988861484,-0.0275847988861484,-0.0275847988861484,-0.0137923994430742,-0.0137923994430742,-0.0137923994430742
2011-05-03,-0.02279837406600005,-0.02279837406600005,-0.02279837406600005,-0.010899998404484922,-0.010899998404484922,-0.010899998404484922
2011-05-04,-0.01077642554314262,-0.0005,-0.0005,-0.00486241156016053,-0.0025506090869420388,-0.0025506090869420388
2011-05-05,-0.02954420709093597,-0.0,-0.0,-0.013053073147039476,-0.006526536573519738,-0.006526536573519738
2011-05-06,0.022499971176655365,0.0,0.0,0.009378839512760908,0.004689419756380454,0.004689419756380454
2011-05-09,0.033246403355098986,0.0,0.0,0.0136753238276069,0.00683766191380345,0.00683766191380345
2011-05-10,0.034980364694897514,0.0,0.0,0.014077559002194765,0.0070387795010973826,0.0070387795010973826
2011-05-11,-0.019923457528060018,-0.0,-0.0,-0.008050736595560104,-0.004025368297780052,-0.004025368297780052
2011-05-12,0.01074336143210708,0.0,0.0,0.004171467189164757,0.0020857335945823783,0.0020857335945823783
2011-05-13,-0.013631838221921155,-0.0,-0.0,-0.005387388454184055,-0.0026936942270920274,-0.0026936942270920274
2011-05-16,-0.019691590086327038,-0.0,-0.0,-0.007634656360993815,-0.0038173281804969074,-0.0038173281804969074
2011-05-17,0.01758361407022979,0.0,0.0,0.006605283328003724,0.003302641664001862,0.003302641664001862
2011-05-18,0.027444180254672768,0.0,0.0,0.01036544758195969,0.005182723790979845,0.005182723790979845
2011-05-19,0.023625411125411167,0.0,0.0,0.009141278808282265,0.0045706394041411325,0.0045706394041411325
2011-05-20,-0.012093408596689947,-0.0,-0.0,-0.0050231865284781595,-0.0025115932642390797,-0.0025115932642390797
2011-05-23,-0.03363983953262428,-0.0,-0.0,-0.014547509720985083,-0.007273754860492541,-0.007273754860492541
2011-05-24,0.0015666392725619531,0.0,0.0,0.0006429913035938975,0.00032149565179694875,0.00032149565179694875
2011-05-25,0.028485280818286718,0.0,0.0,0.012090748009272925,0.006045374004636462,0.006045374004636462
2011-05-26,0.020837186007088948,0.0,0.0,0.008705788933495998,0.004352894466747999,0.004352894466747999
2011-05-27,0.017363570772661707,0.0,0.0,0.007173637504099948,0.003586818752049974,0.003586818752049974
2011-05-31,0.028403059436182487,0.0,0.0,0.011685511131266577,0.005842755565633288,0.005842755565633288
2011-06-01,-0.0634155592669341,-0.0,-0.0,-0.025369944245208876,-0.012684972122604438,-0.012684972122604438
2011-06-02,0.012019058285093753,0.0,0.0,0.004174521105897751,0.0020872605529488756,0.0020872605529488756
2011-06-03,-0.0008168418882703594,-0.0,-0.0,-0.00029466262513747543,-0.00014733131256873771,-0.00014733131256873771
2011-06-06,-0.016473649616418395,-0.0,-0.0,-0.005913713784592169,-0.0029568568922960846,-0.0029568568922960846
2011-06-07,0.012775436886018676,0.0,0.0,0.0047036782295310185,0.0023518391147655093,0.0023518391147655093
2011-06-08,-0.01683427221782119,-0.0,-0.0,-0.0062674918248548225,-0.0031337459124274113,-0.0031337459124274113
2011-06-09,0.03192279942279941,0.0,0.0,0.012122467096344014,0.006061233548172007,0.006061233548172007
2011-06-10,-0.035055436284302965,-0.0,-0.0,-0.013423152989643639,-0.006711576494821819,-0.006711576494821819
2011-06-13,-0.015527174295830948,-0.0,-0.0,-0.005749118895995543,-0.0028745594479977713,-0.0028745594479977713
2011-06-14,0.02999626350341489,0.0,0.0,0.011031493938669302,0.005515746969334651,0.005515746969334651
2011-06-15,-0.08418038729898614,-0.0,-0.0,-0.030236113784422484,-0.015118056892211242,-0.015118056892211242
2011-06-16,-0.05329743008314436,-0.0,-0.0,-0.015731059737043692,-0.007865529868521846,-0.007865529868521846
2011-06-17,0.019180736772249407,0.0,0.0,0.005372805443386242,0.002686402721693121,0.002686402721693121
2011-06-20,0.0444493457645333,0.0,0.0,0.012595392274189546,0.006297696137094773,0.006297696137094773
2011-06-21,0.03178779683998989,0.03128779683998989,0.03128779683998989,0.008695108381730422,0.008633968026900682,0.008633968026900682
2011-06-22,-0.010685155872136587,-0.010685155872136587,-0.010685155872136587,-0.002860875630273935,-0.002860875630273935,-0.002860875630273935
2011-06-23,0.0005848259935786742,0.0005848259935786742,0.0005848259935786742,0.00015685873174084582,0.00015685873174084582,0.00015685873174084582
2011-06-24,-0.04135067607289833,-0.04135067607289833,-0.04135067607289833,-0.011277781260333722,-0.011277781260333722,-0.011277781260333722
2011-06-27,0.017305822197126508,0.017305822197126508,0.017305822197126508,0.004665863441228799,0.004665863441228799,0.004665863441228799
2011-06-28,0.03926518883415431,0.03926518883415431,0.03926518883415431,0.01062513339956189,0.01062513339956189,0.01062513339956189
2011-06-29,0.04986141977067382,0.04986141977067382,0.04986141977067382,0.013115590906843689,0.013115590906843689,0.013115590906843689
2011-06-30,0.04074217096734423,0.04074217096734423,0.04074217096734423,0.01035993442031135,0.01035993442031135,0.01035993442031135
2011-07-01,0.03986288327356624,0.03986288327356624,0.03986288327356624,0.010606131892388983,0.010606131892388983,0.010606131892388983
2011-07-05,-0.004531365948127642,-0.004531365948127642,-0.004531365948127642,-0.001180443665669753,-0.001180443665669753,-0.001180443665669753
2011-07-06,-0.01563892132693212,-0.01563892132693212,-0.01563892132693212,-0.004059326268425467,-0.004059326268425467,-0.004059326268425467
2011-07-07,0.027082445977794856,0.027082445977794856,0.027082445977794856,0.007033787691792734,0.007033787691792734,0.007033787691792734
2011-07-08,-0.01123289545703332,-0.01123289545703332,-0.01123289545703332,-0.0028939875047971375,-0.0028939875047971375,-0.0028939875047971375
2011-07-11,-0.08341805799172786,-0.08341805799172786,-0.08341805799172786,-0.02156783138925198,-0.02156783138925198,-0.02156783138925198
2011-07-12,-0.02496751429371069,-0.02496751429371069,-0.02496751429371069,-0.005810226944681287,-0.005810226944681287,-0.005810226944681287
2011-07-13,0.0006209236391538913,0.0006209236391538913,0.0006209236391538913,0.00014442436246759696,0.00014442436246759696,0.00014442436246759696
2011-07-14,-0.0364837755520413,-0.0364837755520413,-0.0364837755520413,-0.008581139402324007,-0.008581139402324007,-0.008581139402324007
2011-07-15,0.009890608073100604,0.009890608073100604,0.009890608073100604,0.002315168001515855,0.002315168001515855,0.002315168001515855
2011-07-18,-0.02158130638346467,-0.02158130638346467,-0.02158130638346467,-0.005708142306399924,-0.005708142306399924,-0.005708142306399924
2011-07-19,0.04812872484805575,0.04812872484805575,0.04812872484805575,0.01336913445058998,0.01336913445058998,0.01336913445058998
2011-07-20,0.020566389933166285,0.020566389933166285,0.020566389933166285,0.005510301421294373,0.005510301421294373,0.005510301421294373
2011-07-21,0.05102980481156005,0.05102980481156005,0.05102980481156005,0.014069407990919765,0.014069407990919765,0.014069407990919765
2011-07-22,0.0077679515414633684,0.0077679515414633684,0.0077679515414633684,0.0020755475853539633,0.0020755475853539633,0.0020755475853539633
2011-07-25,-0.03834251263149313,-0.03834251263149313,-0.03834251263149313,-0.010314628532543044,-0.010314628532543044,-0.010314628532543044
2011-07-26,-0.02082582997387461,-0.02082582997387461,-0.02082582997387461,-0.005411117515068906,-0.005411117515068906,-0.005411117515068906
2011-07-27,-0.059356307435254774,-0.059356307435254774,-0.059356307435254774,-0.015849897567296566,-0.015849897567296566,-0.015849897567296566
2011-07-28,-0.023255459011273016,-0.023255459011273016,-0.023255459011273016,-0.005810265330413715,-0.005810265330413715,-0.005810265330413715
2011-07-29,0.018453229034635643,0.018453229034635643,0.018453229034635643,0.0046900295381038515,0.0046900295381038515,0.0046900295381038515
2011-08-01,0.0417734740566853,0.0417734740566853,0.0417734740566853,0.011094203890130964,0.011094203890130964,0.011094203890130964
2011-08-02,-0.06963424654838168,-0.06963424654838168,-0.06963424654838168,-0.018469508740065168,-0.018469508740065168,-0.018469508740065168
2011-08-03,-0.006188750862663906,-0.006188750862663906,-0.006188750862663906,-0.00158764086291169,-0.00158764086291169,-0.00158764086291169
2011-08-04,-0.1968945325601108,-0.1968945325601108,-0.1968945325601108,-0.05037070361533292,-0.05037070361533292,-0.05037070361533292
2011-08-05,-0.05124175138220077,-0.05124175138220077,-0.0005,-0.008806853009304536,-0.008806853009304536,-0.0001279128380230418
2011-08-08,-0.14665534611319586,-0.14665534611319586,-0.0,-0.02532177806918457,-0.02532177806918457,-0.0
2011-08-09,0.09877587796363607,0.09877587796363607,0.0,0.015266156688045969,0.015266156688045969,0.0
2011-08-10,-0.12068924652455104,-0.12068924652455104,-0.0,-0.01740019164574011,-0.01740019164574011,-0.0
2011-08-11,0.04057213750609978,0.04057213750609978,0.0,0.005534413393681223,0.005534413393681223,0.0
2011-08-12,-0.007351094954258564,-0.007351094954258564,-0.0,-0.0009870567776674398,-0.0009870567776674398,-0.0
2011-08-15,0.05634351573644114,0.05634351573644114,0.0,0.007558429574118446,0.007558429574118446,0.0
2011-08-16,-0.022925685425685405,-0.022925685425685405,-0.0,-0.003004472198979122,-0.003004472198979122,-0.0
2011-08-17,-0.020155949853402078,-0.020155949853402078,-0.0,-0.002639959897376153,-0.002639959897376153,-0.0
2011-08-18,-0.20697054703091333,-0.20697054703091333,-0.0,-0.027729792432649166,-0.027729792432649166,-0.0
2011-08-19,-0.050681393379185424,-0.050681393379185424,-0.0,-0.005954546532747755,-0.005954546532747755,-0.0
2011-08-22,-0.03063081554460867,-0.03063081554460867,-0.0,-0.00369763113789691,-0.00369763113789691,-0.0
2011-08-23,0.04760781273449921,0.04760781273449921,0.0,0.005792197950189012,0.005792197950189012,0.0
2011-08-24,0.02010728851769794,0.02010728851769794,0.0,0.002375651311848372,0.002375651311848372,0.0
2011-08-25,-0.020811099180590098,-0.020811099180590098,-0.0,-0.0024352710481720195,-0.0024352710481720195,-0.0
2011-08-26,0.016650504953897083,0.016650504953897083,0.0,0.0019524976870902851,0.0019524976870902851,0.0
2011-08-29,0.06267753781798724,0.06267753781798724,0.0,0.007290220433020569,0.007290220433020569,0.0
2011-08-30,-0.012188239512025412,-0.012188239512025412,-0.0,-0.001387535503508561,-0.001387535503508561,-0.0
2011-08-31,-0.0019935299794084935,-0.0019935299794084935,-0.0,-0.00023163239688761498,-0.00023163239688761498,-0.0
2011-09-01,-0.012861177003752555,-0.012861177003752555,-0.0,-0.00149425289894726,-0.00149425289894726,-0.0
2011-09-02,-0.05057000642260756,-0.05057000642260756,-0.0,-0.005879547674570881,-0.005879547674570881,-0.0
2011-09-06,-0.029848008385744196,-0.029848008385744196,-0.0,-0.003944227040104454,-0.003944227040104454,-0.0
2011-09-07,0.03612357683038314,0.03612357683038314,0.0,0.004785132710066123,0.004785132710066123,0.0
2011-09-08,-0.016497224243404274,-0.016497224243404274,-0.0,-0.00237203145435202,-0.00237203145435202,-0.0
2011-09-09,-0.09542059779697598,-0.0005,-0.0,-0.014791971532525618,-0.0074260948244456,-0.0
2011-09-12,-0.00996046272891915,-0.0,-0.0,-0.0015973769706495806,-0.0007986884853247903,-0.0
2011-09-13,0.010677720232100896,0.010177720232100895,0.0,0.0017472436005665868,0.0017072153488007255,0.0
2011-09-14,0.02617096217432202,-0.0005,0.0,0.004266002226840689,0.002092049233750463,0.0
2011-09-15,0.049890471542934134,0.0,0.0,0.008350451719652681,0.004175225859826341,0.0
2011-09-16,0.01983681407393434,0.0,0.0,0.003213669911616755,0.0016068349558083775,0.0
2011-09-19,-0.034011039074507865,-0.0,-0.0,-0.005474523529293178,-0.002737261764646589,-0.0
2011-09-20,0.0008881894965236941,0.00038818949652369406,0.0,0.00017529337316548666,0.000135056973115008,0.0
2011-09-21,-0.05447884346094933,-0.0005,-0.0,-0.013860689588005615,-0.006986377037499109,-0.0
2011-09-22,-0.10110637803064537,-0.0,-0.0,-0.024856964180533306,-0.012428482090266653,-0.0
2011-09-23,-0.010507691048928125,-0.0,-0.0,-0.0023587209271662213,-0.0011793604635831107,-0.0
2011-09-26,0.0345882292310864,0.0,0.0,0.007826326579280729,0.0039131632896403645,0.0
2011-09-27,0.018734792491399865,0.018234792491399865,0.0,0.004130777669287199,0.0040798742614871686,0.0
2011-09-28,-0.06406988605264474,-0.0005,-0.0,-0.014115737904550089,-0.007113028558887443,-0.0
2011-09-29,0.017296983250021936,0.0,0.0,0.003951106962419922,0.001975553481209961,0.0
2011-09-30,-0.07348800969934999,-0.0,-0.0,-0.016578866979792654,-0.008289433489896327,-0.0
2011-10-03,-0.0650779097294989,-0.0655779097294989,-0.0,-0.014033837334969964,-0.014080223205532824,-0.0
2011-10-04,0.06950228430855743,0.06950228430855743,0.0,0.014558229122581753,0.014558229122581753,0.0
2011-10-05,0.05083728584720215,0.05083728584720215,0.0,0.009929833330969362,0.009929833330969362,0.0
2011-10-06,0.016520888806324407,0.016520888806324407,0.0,0.00311240291965833,0.00311240291965833,0.0
2011-10-07,-0.018335574988229464,-0.018335574988229464,-0.0,-0.0035088661942504996,-0.0035088661942504996,-0.0
2011-10-10,0.07235679234890591,0.07235679234890591,0.0,0.013837671642827782,0.013837671642827782,0.0
2011-10-11,0.011706349206349165,0.011706349206349165,0.0,0.002280088211760346,0.002280088211760346,0.0
2011-10-12,0.06733221401010203,0.06733221401010203,0.0,0.013110300555565071,0.013110300555565071,0.0
2011-10-13,0.0017559846957241325,0.0017559846957241325,0.0,0.00032278601864527503,0.00032278601864527503,0.0
2011-10-14,0.05800437233204858,0.05800437233204858,0.0,0.010868521914734286,0.010868521914734286,0.0
2011-10-17,-0.10589322614417918,-0.10589322614417918,-0.10639322614417918,-0.0196769704086773,-0.0196769704086773,-0.01976908990875072
2011-10-18,0.03929176699235204,0.03929176699235204,-0.0005,0.006659814176471024,0.006659814176471024,-9.290577335233996e-05
2011-10-19,-0.06839506268753603,-0.06839506268753603,-0.0,-0.011525722005192142,-0.011525722005192142,-0.0
2011-10-20,-0.009769739447216264,-0.009769739447216264,-0.0,-0.0015963340982935495,-0.0015963340982935495,-0.0
2011-10-21,0.05446623682251517,0.05446623682251517,0.0,0.009055118578045468,0.009055118578045468,0.0
2011-10-24,0.06104131844423111,0.06104131844423111,0.0,0.010794535885222157,0.010794535885222157,0.0
2011-10-25,-0.06509215062317697,-0.06509215062317697,-0.06559215062317697,-0.011254241485858808,-0.011254241485858808,-0.011338643837813148
2011-10-26,0.04131706222154463,0.04131706222154463,-0.0005,0.006902774733665706,0.006902774733665706,-8.643293237138226e-05
2011-10-27,0.13107872793180664,0.13107872793180664,0.13057872793180664,0.02170731489014735,0.02170731489014735,0.02162527274830782
2011-10-28,0.00800461216700643,0.00800461216700643,0.00800461216700643,0.0012323452335568123,0.0012323452335568123,0.0012323452335568123
2011-10-31,-0.106298180080165,-0.106298180080165,-0.106298180080165,-0.016436354512639702,-0.016436354512639702,-0.016436354512639702
2011-11-01,-0.14799605260961735,-0.14799605260961735,-0.14799605260961735,-0.021923156445709996,-0.021923156445709996,-0.021923156445709996
2011-11-02,0.031051587301587302,0.031051587301587302,-0.0005,0.004128107743807659,0.004128107743807659,-7.405569030975782e-05
2011-11-03,0.04687524496681794,0.04687524496681794,0.0,0.006348288524851259,0.006348288524851259,0.0
2011-11-04,-0.018943588572268633,-0.018943588572268633,-0.0,-0.002570610904382061,-0.002570610904382061,-0.0
2011-11-07,0.00910995400794079,0.00910995400794079,0.0,0.0012332790314743618,0.0012332790314743618,0.0
2011-11-08,0.04645295843673425,0.04645295843673425,0.04595295843673425,0.006305697036623868,0.006305697036623868,0.006238000303267284
2011-11-09,-0.18699648741764263,-0.18699648741764263,-0.18699648741764263,-0.025765089569408924,-0.025765089569408924,-0.025765089569408924
2011-11-10,0.061215260534495775,0.061215260534495775,-0.0005,0.007202649053548623,0.007202649053548623,-6.888919277083533e-05
2011-11-11,0.04352586713697826,0.04352586713697826,0.0,0.0051453097585163025,0.0051453097585163025,0.0
2011-11-14,-0.025588407319176554,-0.025588407319176554,-0.0,-0.002998825959812257,-0.002998825959812257,-0.0
2011-11-15,0.010188744997526866,0.010188744997526866,0.0,0.0012101922259040098,0.0012101922259040098,0.0
2011-11-16,-0.048014358415121805,-0.048014358415121805,-0.0,-0.005948695331628251,-0.005948695331628251,-0.0
2011-11-17,-0.049778499716524705,-0.049778499716524705,-0.0,-0.0061641404286605,-0.0061641404286605,-0.0
2011-11-18,0.03450707269636222,0.03450707269636222,0.0,0.004309338128486986,0.004309338128486986,0.0
2011-11-21,-0.012682183795985846,-0.012682183795985846,-0.0,-0.001574219088445226,-0.001574219088445226,-0.0
2011-11-22,0.02219259144441621,0.02219259144441621,0.0,0.002795202912032689,0.002795202912032689,0.0
2011-11-23,-0.04661148907819279,-0.04661148907819279,-0.0,-0.005976024039033104,-0.005976024039033104,-0.0
2011-11-25,-0.013215479519355755,-0.013215479519355755,-0.0,-0.0017085396727800795,-0.0017085396727800795,-0.0
2011-11-28,0.04834527662197563,0.04834527662197563,0.0,0.0063216401181256645,0.0063216401181256645,0.0
2011-11-29,0.02040983059890622,0.02040983059890622,0.0,0.002908463303142608,0.002908463303142608,0.0
2011-11-30,0.08856563224540748,0.08856563224540748,0.0,0.01259691023721329,0.01259691023721329,0.0
2011-12-01,0.023677834359092098,0.023677834359092098,0.023177834359092098,0.0033683084688032054,0.0033683084688032054,0.0032971906386229646
2011-12-02,-0.0001984126984126984,-0.0001984126984126984,-0.0001984126984126984,-4.2956563414473245e-05,-4.2956563414473245e-05,-4.2956563414473245e-05
2011-12-05,0.002902184453631439,0.002902184453631439,0.002902184453631439,0.0004763140952619273,0.0004763140952619273,0.0004763140952619273
2011-12-06,0.0032574103634465104,0.0032574103634465104,0.0032574103634465104,0.0005423563834527595,0.0005423563834527595,0.0005423563834527595
2011-12-07,-0.02863443165575874,-0.02863443165575874,-0.02863443165575874,-0.004794007914267893,-0.004794007914267893,-0.004794007914267893
2011-12-08,-0.046843349193860684,-0.046843349193860684,-0.046843349193860684,-0.007794999443749081,-0.007794999443749081,-0.007794999443749081
2011-12-09,0.06938921616756666,0.06938921616756666,-0.0005,0.011584915845436842,0.011584915845436842,-8.31974112054885e-05
2011-12-12,-0.00516147825704616,-0.00516147825704616,-0.00566147825704616,-0.0012292577176526568,-0.0012292577176526568,-0.0013127375354971106
2011-12-13,0.004969842728255513,0.004969842728255513,0.004969842728255513,0.0012015349271679097,0.0012015349271679097,0.0012015349271679097
2011-12-14,-0.004008156406563269,-0.004008156406563269,-0.004008156406563269,-0.0010037838384454485,-0.0010037838384454485,-0.0010037838384454485
2011-12-15,0.039709580401069755,0.039709580401069755,0.039709580401069755,0.010045009697588834,0.010045009697588834,0.010045009697588834
2011-12-16,0.004113997459708973,0.004113997459708973,0.004113997459708973,0.0010160335700434794,0.0010160335700434794,0.0010160335700434794
2011-12-19,0.009426226377621916,0.009426226377621916,0.009426226377621916,0.002454427717733637,0.002454427717733637,0.002454427717733637
2011-12-20,0.06163346290897309,0.06163346290897309,0.06163346290897309,0.017252467415786763,0.017252467415786763,0.017252467415786763
2011-12-21,0.06765086866893155,0.06765086866893155,0.06765086866893155,0.018153017503967844,0.018153017503967844,0.018153017503967844
