,equity
2024-11-05 12:00:00.000,1174.673583305757
2024-11-05 12:00:00.000,1163.3488122525343
2024-11-05 12:00:00.000,1183.8160403695342
2024-11-05 12:00:00.000,1203.180554053607
2024-11-05 12:00:00.000,1191.8557830003845
2024-11-05 12:00:00.000,1208.4934096094398
2024-11-05 12:00:00.000,1197.1686385562173
2024-11-05 12:00:00.000,1185.8438675029947
2024-11-05 12:00:00.000,1174.519096449772
2024-11-06 00:00:00.000,1174.519096449772
2024-11-06 00:00:00.000,1174.519096449772
2024-11-06 00:00:00.000,1174.519096449772
2024-11-06 00:00:00.000,1174.5190964497722
2024-11-06 00:00:00.000,1174.5190964497722
2024-11-06 00:00:00.000,1174.5190964497724
2024-11-07 12:00:00.000,1163.1943253965496
2024-11-08 12:00:00.000,1151.4081302810227
2024-11-12 00:00:00.000,1151.408130281023
2024-11-16 00:00:00.000,1151.408130281023
