Date,BTAL,COMT,CTA,CWB,DBC,DBMF,FMF,GLD,GMOM,HFND,JEPI,KMLM,MNA,NTSX,PDBC,QAI,QQQ,QYLD,RLY,RSBT,RSSB,RSST,RYLD,SPY,SVOL,TAIL,WTMF
2020-08-11,20.117841720581055,13.605538368225098,,57.502685546875,11.337897300720215,18.1112003326416,37.858802795410156,179.94000244140625,20.632490158081055,,32.3074951171875,,30.845705032348633,30.642301559448242,6.920400619506836,27.482885360717773,256.5586853027344,10.631901741027832,16.855344772338867,,,,10.420516967773438,307.2697448730469,,19.327136993408203,25.85830307006836
2020-08-12,20.38139533996582,13.74094295501709,,58.37955856323242,11.459716796875,18.07521629333496,37.82516098022461,179.10000610351562,20.801406860351562,,32.48298263549805,,30.816730499267578,30.903881072998047,6.986259937286377,27.58941078186035,263.0115661621094,10.698028564453125,16.975528717041016,,,,10.429505348205566,311.5538024902344,,19.203189849853516,25.895191192626953
2020-08-13,20.557096481323242,13.758816719055176,,58.893287658691406,11.520626068115234,18.047149658203125,37.682167053222656,183.3300018310547,20.84918212890625,,32.470882415771484,,30.942279815673828,31.025327682495117,7.041988849639893,27.58941078186035,263.6114501953125,10.70782470703125,16.937971115112305,,,,10.427511215209961,310.9906005859375,,19.15006446838379,25.73288917541504
2020-08-14,20.4692440032959,13.773441314697266,,58.80470657348633,11.520626068115234,18.034912109375,37.640113830566406,182.5399932861328,20.797138214111328,,32.52534484863281,,30.951934814453125,31.015995025634766,7.041988849639893,27.545024871826172,263.3019104003906,10.729376792907715,16.937971115112305,,,,10.419021606445312,310.9998779296875,,19.194337844848633,25.88043975830078
2020-08-17,20.62737464904785,13.898555755615234,,59.841041564941406,11.712057113647461,18.17165184020996,37.72422409057617,186.5,21.046249389648438,,32.67058181762695,,31.183713912963867,31.015995025634766,7.153444290161133,27.651546478271484,266.35894775390625,10.751911163330078,17.050642013549805,,,,10.409536361694336,311.98773193359375,,19.198760986328125,25.983722686767578
2020-08-18,21.075416564941406,13.933221817016602,,60.221920013427734,11.738161087036133,18.285358428955078,37.93450164794922,188.17999267578125,21.099994659423828,,32.634254455566406,,31.06782341003418,31.268230438232422,7.158510684967041,27.69593048095703,268.9227600097656,10.747013092041016,17.07317352294922,,,,10.429505348205566,312.66180419921875,,19.21204948425293,26.197669982910156
2020-08-19,20.978778839111328,13.933221817016602,,60.071346282958984,11.70335578918457,18.06369972229004,37.65693664550781,182.24000549316406,20.89440155029297,,32.56769943237305,,31.193368911743164,31.081390380859375,7.148378372192383,27.598285675048828,267.1136474609375,10.747013092041016,16.90792465209961,,,,10.48442268371582,311.3599853515625,,19.21204948425293,25.991100311279297
2020-08-20,21.084203720092773,13.933221817016602,,60.469905853271484,11.685952186584473,18.12990951538086,37.64852523803711,183.5,21.034303665161133,,32.564674377441406,,31.154739379882812,31.230857849121094,7.143312454223633,27.642669677734375,270.8190002441406,10.761711120605469,16.89290428161621,,,,10.454466819763184,312.3294372558594,,19.26516342163086,26.05012321472168
2020-08-21,21.2950439453125,13.822187423706055,,60.469905853271484,11.572835922241211,18.1248722076416,37.53917694091797,182.02999877929688,20.909751892089844,,32.604000091552734,,31.212684631347656,31.38033103942871,7.062252998352051,27.58941078186035,272.6957702636719,10.805793762207031,16.802764892578125,,,,10.413532257080078,313.4373779296875,,19.26516342163086,26.013233184814453
2020-08-24,20.882144927978516,13.914262771606445,,60.523067474365234,11.633744239807129,18.145023345947266,37.64852523803711,181.0,20.81932258605957,,32.731082916259766,,31.116111755371094,31.53915023803711,7.097715854644775,27.6337947845459,274.3984680175781,10.805792808532715,16.95298957824707,,,,10.470012664794922,316.6134338378906,,19.203189849853516,25.83617401123047
2020-08-25,20.855789184570312,14.03342056274414,,60.8331184387207,11.729459762573242,18.135671615600586,37.66535186767578,181.22000122070312,20.909751892089844,,32.712947845458984,,31.077482223510742,31.68862533569336,7.163577079772949,27.651546478271484,276.55596923828125,10.84042739868164,16.95298957824707,,,,10.49925708770752,317.7214050292969,,19.105802536010742,25.90994644165039
2020-08-26,21.0139217376709,14.028002738952637,,61.630252838134766,11.755563735961914,18.200439453125,38.00179672241211,183.36000061035156,21.077816009521484,,32.7734375,,31.20302963256836,31.987577438354492,7.163577079772949,27.74919319152832,282.4574279785156,10.919588088989258,16.922943115234375,,,,10.476567268371582,320.9067687988281,,19.105802536010742,25.932083129882812
2020-08-27,20.899715423583984,13.973840713500977,,61.83399200439453,11.712057113647461,18.082414627075195,37.65693664550781,181.24000549316406,20.897809982299805,,32.73713302612305,,31.174055099487305,31.968891143798828,7.153444290161133,27.704809188842773,281.5769958496094,10.904746055603027,16.885387420654297,,,,10.48917293548584,321.6084899902344,,19.017269134521484,25.87306022644043
2020-08-28,20.42531967163086,14.063209533691406,,62.07313919067383,11.790369987487793,18.20475959777832,37.98497772216797,184.38999938964844,20.98653221130371,,32.69477844238281,,31.318918228149414,32.165077209472656,7.209172248840332,27.722564697265625,283.00885009765625,10.94432544708252,17.058149337768555,,,,10.543130874633789,323.6858215332031,,19.03497886657715,26.05012321472168
2020-08-31,20.750368118286133,14.049668312072754,,62.728572845458984,11.781667709350586,18.247217178344727,37.774696350097656,184.8300018310547,21.02491569519043,,32.791587829589844,,31.212684631347656,32.19309997558594,7.199039459228516,27.740314483642578,285.2823181152344,10.954222679138184,16.990549087524414,,,,10.43874740600586,322.51318359375,,19.05268096923828,26.05012321472168
2020-09-01,20.934856414794922,14.052374839782715,,63.317596435546875,11.799071311950684,18.30838966369629,37.92609405517578,185.0500030517578,21.003597259521484,,32.63414764404297,,31.376863479614258,32.5107307434082,7.21930456161499,27.7935791015625,290.15826416015625,10.99875259399414,17.013080596923828,,,,10.49925708770752,325.5508728027344,,19.158920288085938,26.042739868164062
2020-09-02,20.706443786621094,13.979257583618164,,63.15790939331055,11.64244556427002,18.405546188354492,37.79151153564453,182.6199951171875,21.233938217163086,,32.92768096923828,,31.367202758789062,32.94047546386719,7.128112316131592,27.829084396362305,292.9058837890625,11.018548011779785,17.058149337768555,,,,10.570365905761719,330.2596740722656,,19.105802536010742,25.95421600341797
2020-09-03,20.53074073791504,13.925093650817871,,60.993534088134766,11.538029670715332,18.276004791259766,37.42983627319336,181.13999938964844,20.966909408569336,,32.7189826965332,,31.02919578552246,31.922182083129883,7.057187080383301,27.687055587768555,278.05548095703125,10.84537410736084,16.89290428161621,,,,10.373188018798828,318.8939208984375,,19.422752380371094,25.88043975830078
