Date,AGG,BTAL,CTA,DBMF,FMF,GMOM,HFND,KMLM,MNA,NTSX,QAI,RLY,RPAR,RSBT,RSSB,RSST,SPY,TAIL,WTMF
2025-12-09,97.8247299194336,14.017156600952148,25.96324920654297,27.57098960876465,46.418304443359375,32.82319259643555,22.701147079467773,25.4433650970459,35.83000183105469,54.544456481933594,33.41880416870117,30.899669647216797,21.35198211669922,17.447654724121094,27.745933532714844,27.78873062133789,679.1727905273438,11.491575241088867,38.0301513671875
2025-12-10,98.13846588134766,13.822067260742188,25.895130157470703,27.676185607910156,46.46623992919922,33.04803466796875,23.01525115966797,25.481441497802734,35.95000076293945,55.12112045288086,33.5468864440918,31.02686882019043,21.517147064208984,17.651323318481445,28.122968673706055,27.986587524414062,683.6771850585938,11.491575241088867,37.861610412597656
2025-12-11,98.15807342529297,13.783049583435059,26.118953704833984,27.762256622314453,46.74424743652344,33.357059478759766,22.834402084350586,25.709888458251953,36.08000183105469,55.02169418334961,33.615848541259766,31.349761962890625,21.557939529418945,17.758007049560547,28.25831413269043,28.392189025878906,685.26806640625,11.476848602294922,38.248260498046875
2025-12-12,97.85413360595703,14.231754302978516,26.041101455688477,27.70487403869629,46.33203125,33.10052490234375,22.50126075744629,25.628978729248047,35.91999816894531,54.55439758300781,33.43851089477539,31.17363929748535,21.39277458190918,17.612529754638672,27.910282135009766,27.620553970336914,677.9000854492188,11.471940040588379,38.0301513671875
2025-12-15,97.95219421386719,14.309789657592773,26.177337646484375,27.666622161865234,46.715492248535156,33.23126983642578,22.539335250854492,25.67181396484375,35.93000030517578,54.51463317871094,33.379398345947266,31.154069900512695,21.360937118530273,17.661020278930664,27.910282135009766,27.78873062133789,676.8758544921875,11.49648380279541,38.109458923339844
2025-12-16,98.13846588134766,14.270771980285645,26.30384635925293,27.58055305480957,46.49333190917969,33.044071197509766,22.396560668945312,25.686092376708984,36.0,54.35554885864258,33.35969543457031,30.811609268188477,21.31715965270996,17.505844116210938,27.849374771118164,27.521625518798828,675.0264282226562,11.506300926208496,38.040061950683594
2025-12-17,98.10905456542969,14.641441345214844,26.32330894470215,27.63793182373047,46.433563232421875,32.82913589477539,22.343259811401367,25.70037078857422,36.0099983215332,53.87831115722656,33.251319885253906,31.046438217163086,21.311189651489258,17.60283088684082,27.49457550048828,27.29409408569336,667.5986938476562,11.584842681884766,37.94092559814453
2025-12-18,98.3541488647461,14.40733528137207,26.49847412109375,27.676185607910156,46.52322006225586,33.02227783203125,22.388944625854492,25.871706008911133,35.97999954223633,54.34560775756836,33.379398345947266,31.02686882019043,21.4285945892334,17.69981575012207,27.79427146911621,27.64034080505371,672.6399536132812,11.549077987670898,38.17885971069336
2025-12-19,98.21052551269531,14.222000122070312,26.469282150268555,28.020463943481445,46.712501525878906,33.220375061035156,22.539335250854492,25.767000198364258,35.959999084472656,54.45497512817383,33.53703308105469,31.144285202026367,21.40968894958496,17.893787384033203,27.948951721191406,28.243797302246094,678.7363891601562,11.444764137268066,38.159034729003906
2025-12-22,98.17118072509766,14.124454498291016,26.615249633789062,28.125659942626953,46.662689208984375,33.61854553222656,22.539335250854492,25.989999771118164,35.900001525878906,55.04158401489258,33.57644271850586,31.428035736083984,21.4813289642334,18.05866241455078,28.17130470275879,28.619722366333008,682.96484375,11.405024528503418,38.377140045166016
2025-12-23,98.17118072509766,14.163473129272461,26.732454299926758,28.183040618896484,46.772274017333984,33.831298828125,22.625,25.954999923706055,35.88999938964844,55.14100646972656,33.615848541259766,31.64329719543457,21.57087516784668,18.1750431060791,28.296985626220703,28.936288833618164,686.0863037109375,11.37522029876709,38.28791427612305
2025-12-24,98.3875961303711,14.173227310180664,26.634784698486328,28.15435028076172,46.52322006225586,33.90421676635742,22.639999389648438,25.906999588012695,35.939998626708984,55.49893569946289,33.66511154174805,31.672651290893555,21.707183837890625,18.204139709472656,28.461334228515625,28.98575210571289,688.4996948242188,11.414958953857422,38.27799987792969
2025-12-26,98.40726470947266,14.10494613647461,27.074302673339844,28.33605194091797,46.69257736206055,34.04905319213867,22.92300033569336,25.93000030517578,35.939998626708984,55.47699737548828,33.674964904785156,31.75092887878418,21.723106384277344,18.466001510620117,28.47100067138672,29.331998825073242,688.4298706054688,11.414958953857422,38.470001220703125
2025-12-29,98.52531433105469,14.222000122070312,26.52734375,28.001338958740234,46.61288070678711,33.62154006958008,22.559999465942383,25.780000686645508,35.959999084472656,55.33738327026367,33.60599899291992,31.499176025390625,21.685131072998047,18.104999542236328,29.280000686645508,28.670000076293945,685.9765625,11.429862022399902,38.27000045776367
2025-12-30,98.48597717285156,14.350000381469727,26.4785099029541,28.029226303100586,46.89181900024414,33.7923469543457,22.549999237060547,25.969999313354492,35.88999938964844,55.26757049560547,33.61000061035156,31.629047393798828,21.625171661376953,18.239999771118164,28.989999771118164,28.8799991607666,685.138916015625,11.414958953857422,38.27000045776367
2025-12-31,98.24987030029297,14.390000343322754,26.625019073486328,27.949542999267578,46.87189483642578,33.4866943359375,22.549999237060547,25.950000762939453,35.790000915527344,54.65925216674805,33.5099983215332,31.419254302978516,21.435302734375,17.920000076293945,28.1200008392334,28.350000381469727,680.062744140625,11.414958953857422,38.02000045776367
2026-01-02,98.22037506103516,14.050000190734863,26.52734375,28.039188385009766,47.26041793823242,33.672481536865234,22.540000915527344,26.100000381469727,35.869998931884766,54.67919921875,33.7400016784668,31.738941192626953,21.614179611206055,18.100000381469727,28.274999618530273,28.56999969482422,681.309326171875,11.400057792663574,38.209999084472656
2026-01-05,98.40726470947266,13.899999618530273,26.87896156311035,28.248361587524414,47.469627380371094,34.08900451660156,22.940000534057617,26.31999969482422,35.91999816894531,55.078094482421875,33.90999984741211,32.0086784362793,21.80204963684082,18.489999771118164,28.56999969482422,29.219999313354492,685.846923828125,11.409992218017578,38.72999954223633
2026-01-06,98.3875961303711,13.65999984741211,27.05476951599121,28.328046798706055,47.459659576416016,34.46257781982422,23.014999389648438,26.450000762939453,35.77000045776367,55.47699737548828,34.13999938964844,32.12855911254883,21.914974212646484,18.540000915527344,28.56999969482422,29.6299991607666,689.92578125,11.38018798828125,38.709999084472656
2026-01-07,98.48597717285156,13.729999542236328,26.859426498413086,28.21847915649414,47.091064453125,34.226844787597656,22.964000701904297,26.100000381469727,35.970001220703125,55.32740783691406,33.970001220703125,31.828853607177734,21.884992599487305,18.299999237060547,28.670000076293945,29.260000228881836,687.701904296875,11.434828758239746,38.720001220703125
2026-01-08,98.30890655517578,13.979999542236328,26.898494720458984,28.168676376342773,47.469627380371094,34.19987487792969,22.940000534057617,26.209999084472656,35.97999954223633,55.32740783691406,33.9900016784668,32.09859085083008,21.828033447265625,18.350000381469727,28.549999237060547,29.200000762939453,687.632080078125,11.38515567779541,38.63999938964844
2026-01-09,98.52531433105469,13.859999656677246,27.191505432128906,28.38780975341797,48.05739212036133,34.56446075439453,23.049999237060547,26.347000122070312,35.900001525878906,55.54680252075195,34.13999938964844,32.3183708190918,21.96993637084961,18.6299991607666,28.790000915527344,29.790000915527344,692.1796264648438,11.37522029876709,38.84000015258789
2026-01-12,98.47612762451172,13.920000076293945,27.3184757232666,28.736433029174805,48.09723663330078,35.00994873046875,23.204999923706055,26.510000228881836,35.869998931884766,55.71633529663086,34.220001220703125,32.5181770324707,22.05487632751465,18.829999923706055,28.90999984741211,30.1200008392334,693.2666625976562,11.345417022705078,39.02000045776367
2026-01-13,98.56465148925781,13.8100004196167,27.3184757232666,28.696590423583984,48.18689727783203,34.73027038574219,23.131000518798828,26.510000228881836,35.84000015258789,55.706363677978516,34.20000076293945,32.578121185302734,22.094850540161133,18.829999923706055,28.729999542236328,30.079999923706055,691.8804931640625,11.395090103149414,39.0
2026-01-14,98.71220397949219,14.010000228881836,27.689626693725586,28.79619598388672,48.57542037963867,35.031925201416016,23.27199935913086,26.670000076293945,35.97999954223633,55.53683090209961,34.22999954223633,32.947757720947266,22.23475456237793,18.860000610351562,28.81999969482422,30.079999923706055,688.479736328125,11.424894332885742,39.31999969482422
2026-01-15,98.58433532714844,13.920000076293945,27.357545852661133,28.74639320373535,48.635196685791016,35.31659698486328,23.197999954223633,26.579999923706055,36.0,55.34735107421875,34.31999969482422,32.92777633666992,22.26273536682129,18.809999465942383,28.920000076293945,30.010000228881836,690.3546142578125,11.395090103149414,39.400001525878906
